product_id,detail_url,title,price,category,competitor,materiaal,kleur,afmeting,details,onderhoudsvoorschriften
DEQ17EBB99107-100378,https://www.westwingnow.nl/tafellamp-glow-in-a-dome-80349.html?simple=DEQ17EBB99107-100378,Tafellamp Glow in a Dome,269.-,table_lights,westwingnow,Stolp: mondgeblazen glasVoetstuk: nikkelSnoer: textiel omhuld,"Stolp: fumé, transparant Voetstuk: nikkel Snoer: grijs","Totaal: Ø 18 cm, H 23 cmSnoerlengte: 200 cm","Kleine tafellamp met voetschakelaar aan het snoer.1 benodigd peertje; E14, max. 25 W, is niet bij de levering inbegrepen.Producent en productnummer:Ebb & Flow, LA101725 + DI101690Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.Made in Denmark.",
DEQ19VAN63895-130411,https://www.westwingnow.nl/tafellamp-bakula-104114.html?simple=DEQ19VAN63895-130411,Tafellamp Bakula,244.-,table_lights,westwingnow,Lampvoet: gecoat beukenhoutLampenkap: mondgeblazen glasSnoer: kunststof,"Lampvoet: donkerbruinLampenkap: grijs, transparantSnoer: zwart","Ø 20 cm, H 25 cmSnoerlengte: 150 cm","TafellampDe aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:Vandeheg, 261858Geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18DES46477-120502,https://www.westwingnow.nl/tafellamp-sence-96251.html?simple=DEQ18DES46477-120502,Tafellamp Sence,137.-,table_lights,westwingnow,Lampenkap: opaalglasLampvoet: gelakt messingBevestiging: messing,"Lampenkap: wit, semi-transparantLampvoet: witBevestiging: messingkleurig","Totaal: Ø 21 cm, H 57 cmSnoerlengte: 250 cm","Tafellamp voor aansluiting via het netsnoer op een standaard stopcontact.Design by Kok & Berntsen.Aan-/uitschakelen per wipschakelaar op het snoer.1 benodigd peertje: E27, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:Design for the People, 46125001.Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met D.Wordt exclusief peertje geleverd.",
DEQ18RAU69040-109814,https://www.westwingnow.nl/led-tafellamp-baggy-88131.html?simple=DEQ18RAU69040-109814,LED tafellamp Baggy,49.-,table_lights,westwingnow,Lampenkap: tyvekSnoer: kunststof,"Lampenkap: wit, semi-transparantSnoer: wit","Lamp: B 18 cm, H 24 cm, D 13 cmSnoerlengte: max. L 300 cm","LED-tafellamp gemaakt van Tyvek.Dit zorgt voor  een duurzaam uiterlijk en voelt aan als papierachtig plastic.Met ritssluiting aan de achterkant, waardoor de lamp met snoer kan worden verwijderd.Aan-/uitschakelen per wipschakelaar aan het snoer.1 benodigd LED peertje, 3 W is bij de levering inbegrepen.Peertje is stevig geinstalleerd en heeft een levensduur van 20.000 uren en schijnt warmwit licht.Producent en productnummer:Raumgestalt, TYOLDeze lamp is geschikt voor peertjes uit de energieklasse A+.Wordt geleverd inclusief een peertje van energieklasse A+.Made in Germany.",
DEQ18FAB14035-127778,https://www.westwingnow.nl/tafellamp-washington-101979.html?simple=DEQ18FAB14035-127778,Tafellamp Washington,154.-,table_lights,westwingnow,"Lampenkap, lampvoet: gelakt metaalStang: verchroomd metaalSnoer: kunststof","Lampenkap, lampvoet: witStang: chroomkleurigSnoer: wit","B 24 cm, H 28 cm, D 12 cmSnoerlengte: 160 cm","Tafellamp Washington met een tot 45 graden in beide richtingen draaibaar dak.Design S.T. Fabas Luce.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd LED peertje, 8 W, is bij de levering inbegrepen, vast ingebouwd, heeft een levensduur van 20.000 uur en schijnt een warmwit licht (3000 K) met 720 lm.Producent en productnummer:Fabas Luce, 3413-30-102Geschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt inclusief peertje met energieklasse A++ geleverd.",
DEQ18SLA91555-124032,https://www.westwingnow.nl/led-tafellamp-clizia-98937.html?simple=DEQ18SLA91555-124032,LED tafellamp Clizia,177.-,table_lights,westwingnow,"Lampenkap: technopolymeer Lentiflex®, lichtbrekend en Cristalflex®, onbreekbaar en flexibelLampvoet: gecoat staal",Lampenkap: transparantLampvoet: lichtgrijs,"Ø 27 cm, H 25 cmSnoerlengte: 100 cm","Handgemaakte batterij-aangedreven tafellamp Clizia.Design Adriano Rachele.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan de lamp.1 benodigd peertje, LED, max. 3 Watt, is niet bij de levering inbegrepen.Wordt inclusief lithium-ionbatterij en USB-oplaadkabel geleverd.Lichttijd: maximaal 7 uur.",
DEQ17ART03328-103992,https://www.westwingnow.nl/led-tafellamp-empatia-83278.html?simple=DEQ17ART03328-103992,LED tafellamp Empatia,vanaf 527.-,table_lights,westwingnow,Voetstuk: gelakt aluminiumLampenkap: mondgeblazen glasPeertje: kunststof (polycarbonaat),"Voetstuk: witLampenkap: onderste deel transparant, bovenste deel semitransparant","Ø 36 cm, H 39 cm","Mondgeblazen LED tafellamp Empatia 36. Design Carlotta de Bevilacqua, Paola di Arianello.Made in Italy.Het licht wordt door de glazen lampenkap geleid via een transparante staaf van polycarbonaat, waardoor een zeer zacht licht ontstaat.Aan/ uitschakelen per dimmer op het snoer. 1 benodigd LED peertje van 21 W is bij de levering inbegrepen.Peertje is vast geinstalleerd en heeft een levensduur van 36.300 uur en schijnt warmwit licht (3000 K) met 2349 lm.Productent en productnummer:Artemide, 1812010A.Deze lamp is geschikt voor peertje van de energieklassen A++ tot A.Wordt geleverd inclusief peertje van de energieklasse A+.",
DEQ16SEL39482-83216,https://www.westwingnow.nl/tafellamp-mulitlamp-66603.html?simple=DEQ16SEL39482-83216,Tafellamp Mulitlamp,274.-,table_lights,westwingnow,Frame: MetaalLampenkap: Polyester,Zwart,"Totaal: B 35 cm, H 65 cm, D 35 cmKabellengte: 210 cm","TafellampOntwerp Emanuele Magini4 benodigde peertjes: E14, 5 w, zijn bij de levering niet inbegrepenAan-/uitschakelaar bevindt zich op de kabelFabrikant en leverancier: Art.-nr.: HK Seletti, 1434Deze lamp is geschikt voor peertjes van energieklasse A++ tot E.De lamp wordt geleverd inclusief peertje van energieklasse: A",
DEQ18SLA15437-124054,https://www.westwingnow.nl/tafellamp-veli-98959.html?simple=DEQ18SLA15437-124054,Tafellamp Veli,134.-,table_lights,westwingnow,"Lampenkap: technopolymeer Opalflex®, recyclebaar, onbreekbaar, flexibel, anti-statisch gecoat, UV- en hittebestendigLampvoet: metacrylaat","Lampenkap: wit met donkergrijze randLampvoet: wit, zwartSnoer: transparant","Ø 32 cm, H 25 cmSnoerlengte: 140 cm","Handgemaakte tafellamp Veli.Design Adriano Rachele.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E14, max. 11 Watt, is niet bij de levering inbegrepen.Producent en productnummer:Slamp, VEL78TAV0001NGeschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt exclusief peertje geleverd.",
DEQ18HKL06349-125001,https://www.westwingnow.nl/tafellamp-panama-99588.html?simple=DEQ18HKL06349-125001,Tafellamp Panama,239.-,table_lights,westwingnow,Lampenkap: wilgLampvoet: glas,Lampenkap: beigeLampvoet: transparant,"Totaal: Ø 40 cm, H 59 cmSnoerlengte: 150 cm","TafellampDe aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27, max. 60 Watt, is niet bij de levering inbegrepen.Producent en productnummer: HKliving, VOL5011Geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18SLA81502-124068,https://www.westwingnow.nl/tafellamp-moon-98971.html?simple=DEQ18SLA81502-124068,Tafellamp Moon,114.-,table_lights,westwingnow,"Lampenkap: technopolymeer Opalflex®, recyclebaar, onbreekbaar, flexibel, anti-statisch gecoat, UV- en hittebestendigLampvoet: gecoat aluminiumRand: geborsteld messing","Lampenkap: wit Lampvoet: roze, gemarmerd, goudkleurigRand: messingkleurig","B 30 cm, H 57 cm, D 14 cmSnoerlengte: 142 cm","Handgemaakte tafellamp Moon met een aan de zij- en bovenkant open lampenkap.Design Slamp Team.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27, max. 10 Watt, is niet bij de levering inbegrepen.Producent en productnummer:Slamp, MOO89TAV0000PKGeschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt exclusief peertje geleverd.",
DEQ18SLA25906-124029,https://www.westwingnow.nl/tafellamp-clizia-98934.html?simple=DEQ18SLA25906-124029,Tafellamp Clizia,147.-,table_lights,westwingnow,"Lampenkap: technopolymeer Lentiflex®, lichtbrekend en Cristalflex®, onbreekbaar, flexibelLampvoet: gecoat staal",Lampenkap: transparantLampvoet: lichtgrijsSnoer: transparant,"Ø 27 cm, H 25 cmSnoerlengte: 100 cm","Handgemaakte tafellamp Clizia.Design Adriano Rachele.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E14, max. 11 Watt, is niet bij de levering inbegrepen.Producent en productnummer:Slamp, CLI78TAV0001FGeschikt voor peertjes met een energieklasse van A++ tot en met  A.Wordt exclusief peertje geleverd.",
DEQ18SLA95032-124030,https://www.westwingnow.nl/tafellamp-clizia-98935.html?simple=DEQ18SLA95032-124030,Tafellamp Clizia,157.-,table_lights,westwingnow,"Lampenkap: technopolymeer Lentiflex®, lichtbrekend en Cristalflex®, onbreekbaar en flexibelLampvoet: gecoat staal",Lampenkap: transparantLampvoet: zwartSnoer: transparant,"Ø 27 cm, H 25 cmSnoerlengte: 100 cm","Handgemaakte tafellamp Clizia.Design Adriano Rachele.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E14, max. 11 Watt, is niet bij de levering inbegrepen.Producent en productnummer:Slamp, CLI78TAV0001NGeschikt voor peertjes met een energieklasse van A++ tot en met  A.Wordt exclusief peertje geleverd.",
DEQ17VIS41968-101256,https://www.westwingnow.nl/tafellamp-alegra-80963.html?simple=DEQ17VIS41968-101256,Tafellamp Alegra,599.-,table_lights,westwingnow,Lampenkap: mondgeblazen murano-glasLampvoet: mondgeblazen murano-glasBevestiging: verchroomd staal,Lampenkap: witLampvoet: transparant Bevestiging: chroomkleurigSnoer: transparant,"Totaal: Ø 45 cm, H 46 cmSnoer: L 200 cm","Mondgeblazen murano-glas tafellamp.Design Vico Magistretti (1970)Mady in Italy.Aan-/uitschakelaar via de draaidimmer aan het snoer.3 benodigde peertjes: E14, max. 46 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Vistosi, Alegra LT CRDeze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertjes geleverd.",
DEQ14SAF94960-16149,https://www.westwingnow.nl/xl-tafellampen-felicitas-2-stuks-13910.html?simple=DEQ14SAF94960-16149,"XL tafellampen Felicitas, 2 stuks",164.-,table_lights,westwingnow,"Lampenkap: katoenLampvoet: metaal, gelakt glas",Lampenkap: witLampvoet: marineblauw,"Totaal: Ø 35 cm, H 58 cmLampenkap: Ø 35 cm, H 25 cmLampvoet: Ø 20 cm, H 42 cm","2 grote tafellampen.Aan-/uitschakelen via wipschakelaar op het snoer.2 benodigde peertjes: E27, max. 60 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Safavieh, EUL4086BDeze lampen zijn geschikt voor peertjes met energieklasse A++ tot en met B.Deze lampen worden exclusief peertjes geleverd.",
DEQ15KAR03305-32284,https://www.westwingnow.nl/tafellamp-take-26489.html?simple=DEQ15KAR03305-32284,Tafellamp Take,92.-,table_lights,westwingnow,Polycarbonaat,Transparant ,"B 19 cm, H 30 cm, D 18 cm","Tafellamp1 benodigd peertje: E14, 28 W.Spanning: 240 V.Veiligheidsklasse: 2.Klasse: IP 20.Producent en productnummer:Kartell, 09050B4Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt inclusief peertje geleverd.",
DEQ16TIN68053-68009,https://www.westwingnow.nl/tafellamp-palm-54806.html?simple=DEQ16TIN68053-68009,Tafellamp Palm,219.-,table_lights,westwingnow,Lampvoet: glasFitting: messingLampenkap: natuurlijke rotan,Lampvoet: transparantFitting: messingkleurigLampenkap: rotankleurig,"Totaal: Ø 40 cm, H 52 cmLampenkap: Ø 40 cm, H 22 cmLampvoet: Ø 19 cm, H 30 cmSnoerlengte: 200 cm","Tafellamp1 benodigd peertje: E27, max. 40 W, is niet bij de levering inbegrepen.Geschikt voor gebruik binnenshuis.De schakelaar bevindt zich op het snoer.Producent en productnummer:Tinekhome, GLLAMP-M + PALMASHADEM-NA.Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18VIL48143-114234,https://www.westwingnow.nl/tafellamp-athen-91865.html?simple=DEQ18VIL48143-114234,Tafellamp Athen,84.-,table_lights,westwingnow,Lampvoet onderaan: betonLampvoet bovenaan: vermessingt en geborsteld metaal,Lampvoet onderaan: betonkleurigLampvoet bovenaan: messingkleurig,"Ø 8 cm, H 14 cm","Zeer kleine tafellamp.1 benodigd peertje: E27, max. 11 W, is niet bij de levering inbegrepen.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.Producent en productnummer:Villeroy & Boch, 96621Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18FOR84126-121312,https://www.westwingnow.nl/tafellamp-oyster-96826.html?simple=DEQ18FOR84126-121312,Tafellamp Oyster,219.-,table_lights,westwingnow,Lampenkap: katoenLampvoet en ronde schijf met fitting: gelakt metaal,Lampenkap en lampvoet: zwartRonde schijf binnenzijde: wit,"Totaal: B 40 cm, H 65 cm, D 12 cmSnoerlengte: 200 cm","Tafellamp Oyster met 2 ronde schijven en centraal gemonteerde fitting.Design by Jette Scheib.Aan-/uitschakelen via de wipschakelaar op het snoer.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnumer:Forestier, 21085Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18OWL17217-122544,https://www.westwingnow.nl/led-tafellamp-rabbit-bouwkit-97624.html?simple=DEQ18OWL17217-122544,"LED tafellamp Rabbit, bouwkit",34.-,table_lights,westwingnow,"Lampenkap: papier, 160 g/m²Fitting: MDF, kunststof",Roze,"Totaal: B 18 cm, H 34 cm, D 17 cmSnoerlengte: 150 cm","Kit voor LED-tafellamp bestaande uit 1 voorgesneden papieren model, 1 lamphouder met snoer en stekker en1 montagehandleiding met extra oefenmodel.Voor aansluiting via het netsnoer op een gewoon stopcontact.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.Lijm, een liniaal en een scherpe rand die niet snijdt, zijn nodig om het geheel te monteren.1 benodigd peertje, E14, max. 5 Watt, is niet bij de levering inbegrepen.Producent en productnummer: OWL Paperlamps, RAB09Geschikt voor peertjes met een energieklasse van A++ tot en met A+.Wordt exclusief peertje geleverd.",
DEQ18MAR15287-123421,https://www.westwingnow.nl/tafellamp-valencia-98431.html?simple=DEQ18MAR15287-123421,Tafellamp Valencia,54.-,table_lights,westwingnow,Wandbevestiging en lampenkap:gecoat metaalDiffuserschijf: kunststofDraaigewricht: vermessingt metaal,Wandbevestiging en lampenkap buitenzijde: mat zwartLampenkap binnenzijde en diffuserschijf: witDraaigewricht en details: messingkleurig,"Totaal: B 47 cm, H 55 cm, D 18 cmSnoerlengte: 200 cm","TafellampDe lampenkap is tot 90° verticaal draaibaar.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, GU10, max. 6 W, is niet bij de levering inbegrepen.Producent en productnummer:Markslöjd, 106080Geschikt voor peertjes met een energieklasse van A++ tot en met A en C tot en met E.Wordt exclusief peertje geleverd.",
DEQ18BLO46435-119641,https://www.westwingnow.nl/tafellamp-lumina-95685.html?simple=DEQ18BLO46435-119641,Tafellamp Lumina,75.-,table_lights,westwingnow,Gelakt ijzer,Mintgroen,"Totaal: Ø 16 cm, H 50 cmSnoerlengte: 200 cm","Verstelbare tafellampLampenkap is 360º verstelbaar.Aan-/uitschakelen per wipschakelaar op het snoer.1 peertje, E14, max. 25 W, peertje is niet bij de bestelling inbegrepen.Producent en productnummer:Bloomingville, 82040781Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt geleverd exclusief peertje.",
DEQ18MAR98264-116547,https://www.westwingnow.nl/tafellamp-bodega-93544.html?simple=DEQ18MAR98264-116547,Tafellamp Bodega,64.-,table_lights,westwingnow,Gepoedercoat staal,Lampvoet: verchroomd zwartLampenkap: wit,"Totaal:B 16 cm, H 46 cm, D 33 cmSnoerlengte: 200 cm","TafellampDe lampenkap is tot 180° verticaal verstelbaar en 360° horizontaal draaibaar.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Aan-/uitschakelen via de wipschakelaar bovenop de lampenkap.Producent en productnummer:Markslöjd, 107217Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18MAR03255-116601,https://www.westwingnow.nl/tafellamp-tindra-93596.html?simple=DEQ18MAR03255-116601,Tafellamp Tindra,69.-,table_lights,westwingnow,Lampvoet: vermessingd metaal met antieke afwerkingLampenkap: polyester,Lampvoet: messingkleurig met antieke afwerkingLampenkap: wit,"Totaal: B 31 cm, H 52 cm, D 15 cmSnoerlengte: 200 cm","TafellampLampenkap is tot 90° verticaal verstelbaar.1 benodigd peertje: E14, max. 40 W, is niet bij de levering inbegrepen.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.Producent en productnummer:Markslöjd, 106869Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17ANE02262-99762,https://www.westwingnow.nl/tafellamp-sylvia-79806.html?simple=DEQ17ANE02262-99762,Tafellamp Sylvia,49.-,table_lights,westwingnow,Lampenkap: textielLampvoet: keramiek,"Lampenkap: witLampvoet: wit, zilverkleurig","Totaal: Ø 25 cm, H 39 cmLampenkap: Ø 25 cm, H 19 cm","TafellampAan-/uitschakelen via wipschakelaar op het snoer.1 benodigd peertje: E27, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:Eglo, 24428176Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ16AER74876-81223,https://www.westwingnow.nl/tafellamp-gannet-65127.html?simple=DEQ16AER74876-81223,Tafellamp Gannet,419.-,table_lights,westwingnow,Lampvoet: gelakt keramiekLampenkap: linnen,Lampvoet: blauwLampenkap: wit,"Totaal: Ø 44 cm, H 74 cmSnoer: L 180 cm","TafellampBenodigd peertje: E27, max. 150 W, is bij de levering niet inbegrepen.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.Producent en productnummer: Aerin, ARN3606BLL-LDeze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ16VIT07865-81304,https://www.westwingnow.nl/tafellamp-eos-micro-65197.html?simple=DEQ16VIT07865-81304,Tafellamp Eos Micro,109.-,table_lights,westwingnow,Lampenkap: ganzenverenLampvoet: aluminium,Lampenkap: wit met 500 ganzenverenLampvoet: wit,"Totaal: Ø 22 cm, H 35 cmLampenkap: Ø 22 cm, H 16 cmLampvoet: Ø 16 cm, H 19 cmSnoerlengte: 200 cm","Tafellamp Eos MicroDesign by Soren Ravn Christensen.De lampvoet kan zo worden gemonteerd dat de lamp hoger of lager staat.Wordt in een plat, ruimtebesparend pakket geleverd en dient nog gemonteerd te worden.1 benodigd peertje: E27, max. 15 W, is niet bij de levering inbegrepen.Aan-/uitschakelen via wipschakelaar op het snoer.Producent en productnummer:Umage by Vita Copenhagen, 4053 + 2091Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
