product_id,detail_url,title,price,category,competitor,Productnummer,Kleur,Materiaal,Zits,Breedte,Hoogte,Diepte,description,Stofspecificatie,Poten,Binnenwerk zitting,Binnenwerk rug,Martindale,Afneembare hoes,Zithoogte,Bekleding,Herkomst,Armleuning,Diepte bank,Zitdiepte,Maximaal draaggewicht,Materiaal stof,Materiaal frame,De stof bestaat uit gemixte kleuren,Afmetingen losse elementen,Vulling,Afmetingen,Stofsamenstelling,Extra verlichting,Fitting,Lichtrichting,Stroomvoorziening,Snoerlengte,Geschikt voor buiten?,XS-XXL,Afmetingen kap,Lichtbron,Fitting ,Alfabet,Max. lichtopbrengst totaal,Afmeting kap ,Afmeting voet,Gewicht,Hoogte inclusief lampenkap ,Diameter voet ,Afmeting lampenkap ,Kap materiaal ,Binnenkant lampenkap ,Hoogte ,Kleur ,Materiaal ,Voetplaat ,Afwerking ,Info,Min. hoogte,Max. hoogte,Type fitting,Deze Tafellamp is ook verkrijgbaar met een houten voetje,Schakelaar,Max. lichtopbrengst per lamp,Tip,Totale afmetingen,Zuiver Gringo tafellamp geeft een gaaf lichtspel op tafel en muren en is verkrijgbaar in twee kleuren,Afmetingen voet,Lengte snoer,Afmeting staander,Afmeting kap,leverbaar in,Grid is er in twee kleuren,Kabel,De hoogte van de lamp is,De afmeting van de kap is,De hoogte van deze lamp is,De afmetingen van de kap zijn,Maximale hoogte,Maximale breedte,Diameter,Kabellengte,Lichtopbrengst lamp,Lichtkleur lamp,Afmetingen potten,Lengte touw,Lengte van de ketting,Met afstandsbediening,Basis; mangohout blank/ Kap,Diameter ,Lengte ketting ,Ketting ,Plafondcup ,Minimale hoogte,Lichtpunten,Lichtpunt,energieklasse,Diameter plafondplaat,Afmeting,In dit armatuur kan een lichtbron van energieklasse,Totaal lenge lamp,Energielabel,Lamp dimbaar,kleurmogelijkheden,Hoogte exclusief ketting ,Leverbaar in de volgende maten,Afmeting totale hoogte,Afmetingen glas,Afmetingen totale lengte (excl. snoer),Afmetingen totale lengte (incl. snoer),Snoer,Afmeting totale lengte,Hoogte kap,Opmerking,Materiaal lamp,Kleur lamp,Materiaal katrol,Maat,Hoogte excl. ketting ,Totale lengte,Afmetingen totale lengte,Afmetingen lamp,Lengte kabel,LIchtbronnen,Rond,Ovaal,Totale hoogte,Afmeting  50cm,Afmeting  70cm,Hoogte totale lamp incl snoer/ketting,De hanglamp Copen is leverbaar in 3 verschilende kleuren ,Aantal lichtpunten ,Gringo is er in twee kleuren,Afmeting totaal,Afmetingen lampenkap Sphere,Afmetingen lampenkap Cone,Zuiver Gringo Flat hanglamp is verkrijgbaar in twee kleuren,Het gekleurde glas van hanglamp Rose zorgt voor een warme gloed in elke ruimte. Verkrijgbaar in drie kleuren,Lichtbron (inclusief en vervangbaar),Afmetingen L,Afmetingen XL,Lengte kettingen,Afmetingen druppel,Totale hoogte lamp,Afmetingen bol,Maximale lengte,Minimale lengte,Lichtrbron,Lengte van het snoer,Gringo wandlamp van Zuiver is creëert een mooi lichtspel op de muur. Hij is verkrijgbaar in twee kleuren,De lamp is verkrijgbaar in twee kleuren,Verkrijgbaar in vier mooie matte kleuren,Max. belastbaar gewicht,Bekleding stoel,Maximale draaggewicht,Armleuning hoogte,Maximum draaggewicht,Zitting,Stof kleur,Armhoogte,LET OP,Frame,Materiaal patchwork,Materiaal leatherlook,Afmeting (hxbxd),Zithoogte  zitdiepte,Zithoogte x zitdiepte,Maximale belasting,Materiaal poten,Frame stoel,Zittling & rugleuning,Onderstel,Hoogte armleuning,Materiaal kuip,Materiaal sitting,Materiaal zitting,Leverbaar in,Maximaal draagvermogen,Afmetingen (hxbxd),Stijl,Materiaal stoffen stoel,Materiaal PU stoel,Natuur product,Pootjes,Stofsoort lampenkap ,Diepte boog ,Stavlak driepoot ,Sta vlak drie-poot ,Afmetingen marmer,"Snoer met aan/uit schakelaar, lengte",Afmetingen (ø x H),Afmetingen voet (ø x H),Verstelbaar in hoogte,Met schakelaar,Afmetingen lampenkap (ø x H),Afmetingen kap (øxh),Hoogte lamp,Materiaal voet,Materiaal kap,Afmeting standaard,Exclusief,Lampenkapjes,Afmetingen (bxdxh),Afmetingen (hxb),Afmeting (hxd),Afmeting kap (Øxh) ,Asymmetrische kap van textiel Gecoat metalen voet Lichtbron,Lampenkap,Afmeting bed,Hoogte poot,Stoffering,Vloerkleden,Vorm vloerkleed,Inhoud,Inhoud ,Reinigen,Binnenwerk zitting en rugkussen,Verhouding stof,Binnenwerk frame,Vering,Inhoud zitkussens,Inhoud rugkussens,Afmetingen 2-zits,Afmetingen 3-zits,3-zit,"3,5-zit",4-zit,Zit diepte,Let op,Stof,Behandeling,Stofeigenschappen,Materiaal dragende delen,Binnen werk rug,Afmeting rugkussen,Afmetingen (lxbxh),Zithoogte en -diepte,Hocker,Materiaal bar vintage brown,Armhoogte en -breedte,Onderhoud,"Deze prachtige fauteuil heeft een zachte stof en zit vol mooie details, geïnspireerd op de jaren twintig. Een klassieke look die weer helemaal hip is. Verkrijgbaar in de kleuren",Maximale draagkracht,Zit hoogte
7277,https://loods5.nl/product/2645/tolomeo-lettura-vloerlamp/7277,Tolomeo Lettura Vloerlamp,"365,-",floor_lights,loods_5,0293-0175-01,Zilver,"Aluminium, staal",,"96,0 cm","167,0 cm",,,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Naar boven en beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,https://loods5.nl/product/2116/dutchbone-rif-vloerlamp/5710,Dutchbone RIF Vloerlamp,"239,-",floor_lights,loods_5,0193-0384-01,Beige,"Hout, katoen, pvc",,,"154,0 cm",,,,,,,,,,,,,,,,,,,,, 154x50 cm,,schakelaar,E27,Rondom,Netstroom,,,, 35x40 cm," E27, max. 32 Watt CFL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,https://loods5.nl/product/2112/dutchbone-woodland-vloerlamp/5699,Dutchbone Woodland vloerlamp,"119,-",floor_lights,loods_5,0193-0382-01,Naturel,"metaal, fineer, pvc",,,"150,0 cm",,,,,,,,,,,,,,,,,,,,, 150x50 cm,,schakelaar,E27,,Netstroom,,,, 25x45 cm," E27, spaarlamp max. 13 Watt CFL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,https://loods5.nl/product/2100/dutchbone-patt-vloerlamp/5650,Dutchbone Patt vloerlamp,"199,-",floor_lights,loods_5,0193-0377-01,Zwart, zwart gepoedercoat staal met messing detail,,"54,0 cm","19,0 cm",,,,,,,,,,,,,,,,,,,,, 54x90x95 cm,,schakelaar,E14,,Netstroom,,,,," E14, max. 25 watt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 170 cm,,,,,,,,,,,,,,, 95 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,https://loods5.nl/product/2057/zuiver-ivy-vloerlamp/5460,Zuiver Ivy vloerlamp,"159,-",floor_lights,loods_5,0193-0365-01,Wit, Massief essenhouten body met een wit gepoedercoate ijzeren voet. De ijzeren lampenkappen zijn messingkleurig en wit gepoedercoat. De aan-uit schakelaar zit op de kap,,,"145,0 cm",,,,,,,,,,,,,,,,,,,,, 28 x 145 cm (Ø x H),,schakelaar,,Verstelbaar,Netstroom, 320 cm,,,," E27, max. 40 watt normale lamp, max. 13 watt spaarlamp, max. 4 watt LED-lamp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,https://loods5.nl/product/2055/dutchbone-memphis-vloerlamp/5457,Dutchbone Memphis vloerlamp,"299,-",floor_lights,loods_5,0193-0363-01,"Bruin, Beige, Naturel","Hout, marmer, metaal, pvc",,,"148,0 cm",,,,,,,,,,,,,,,,,,,,, 148x50  (Ø x H),,schakelaar,E27,Naar boven en beneden,Netstroom,,,, 30x50 cm  (Ø x H),,,,,,,,,,,,,,,,,,,,,,,,,,,,, 183 cm,,,,,,,,,,,,"25,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25x10  (Ø x H),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,https://loods5.nl/product/2051/dutchbone-karish-vloerlamp/5451,Dutchbone Karish vloerlamp,"279,-",floor_lights,loods_5,0193-0360-01,Goud, ijzer met messing,,"69,0 cm","163,0 cm","36,0 cm",,,,,,,,,,,,,,,,,,,, 69x36x163 cm (BxDxH),,schakelaar,E27,Verstelbaar,Netstroom,,,,," E27, max. 25 watt normale lamp, max. 13 watt spaarlamp, max. 7 watt LED lamp",,,,,,,,,,,,,,,,,,,,,,,,,,," 36x2,75 cm (Ø x H)", 250 cm,,,,,,,,,,,,"14,3 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,https://loods5.nl/product/1894/vloerlamp-legno/4912,Vloerlamp Legno,"249,95",floor_lights,loods_5,0439-0023-01,Zwart,Hout,,"44,0 cm","172,0 cm","44,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,https://loods5.nl/product/1892/vloerlamp-globe/4897,Vloerlamp Globe,"229,95",floor_lights,loods_5,0439-0021-01,Zilver,,,"52,0 cm","149,0 cm","52,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,https://loods5.nl/product/1891/vloerlamp-melbourne-acryl/4896,Vloerlamp Melbourne Acryl,"189,95",floor_lights,loods_5,0439-0020-01,Transparant,acryl,,"47,0 cm","60,0 cm","47,0 cm",,,,,,,,,,China,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,https://loods5.nl/product/1890/vloerlamp-merel/4892,Vloerlamp Merel,"119,95",floor_lights,loods_5,0439-0019-03,Wit,,,"50,0 cm","170,0 cm","50,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E14,Rondom,Netstroom,,,,,,,, 200 W,,, 5.8 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,https://loods5.nl/product/1889/vloerlamp-lina/4872,Vloerlamp Lina,"139,95",floor_lights,loods_5,0439-0018-02,Koper,Aluminium,,"30,0 cm","150,0 cm","30,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Rondom,Netstroom,,,,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,https://loods5.nl/product/1885/vloerlamp-anzio/4865,Vloerlamp Anzio,"499,95",floor_lights,loods_5,0439-0016-01,,Aluminium,,"42,0 cm","174,0 cm","52,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,M,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,https://loods5.nl/product/1884/vloerlamp-savona-glans-chroom/4862,Vloerlamp Savona glans chroom,"499,95",floor_lights,loods_5,0439-0015-01,,Aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,https://loods5.nl/product/1883/vloerlamp-tricasa/4860,Vloerlamp Tricasa,"599,95",floor_lights,loods_5,0439-0014-01,,"Aluminium, glas",,"120,0 cm","195,0 cm","120,0 cm",,,,,,,,,,India,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,https://loods5.nl/product/1880/vloerlamp-eros/4849,Vloerlamp Eros,"229,95",floor_lights,loods_5,0439-0013-01,,,,"23,0 cm","230,0 cm","190,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,https://loods5.nl/product/1867/vloerlamp-sera-zwart-glans-chroom/4827,Vloerlamp Sera zwart + glans chroom,"399,95",floor_lights,loods_5,0439-0012-03,Zwart,"Hout, Aluminium",,,,,,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 89 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,https://loods5.nl/product/1861/vloerlamp-mariano/4793,Vloerlamp Mariano,"499,95",floor_lights,loods_5,0439-0010-03,Zwart,"Aluminium, glas",,"70,0 cm","175,0 cm","70,0 cm",,,,,,,,,,India,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,https://loods5.nl/product/1858/vloerlamp-tomba/4756,Vloerlamp Tomba,"399,95",floor_lights,loods_5,0439-0008-01,,Aluminium,,"20,0 cm","120,0 cm","20,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,https://loods5.nl/product/1856/vloerlamp-domani/4743,Vloerlamp Domani,"399,95",floor_lights,loods_5,0439-0007-01,,Aluminium,,"20,0 cm","120,0 cm","20,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,https://loods5.nl/product/1854/vloerlamp-strada/4720,Vloerlamp Strada,"249,95",floor_lights,loods_5,0439-0005-01,,Aluminium,,"20,0 cm","150,0 cm","20,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,https://loods5.nl/product/1728/dutchbone-arabica-vloerlamp/4440,Dutchbone Arabica vloerlamp,"269,-",floor_lights,loods_5,0193-0275-01,Bruin," papier fineer kap, onderstel massief beuken met walnoot afwerking",,,"154,0 cm",,,,,,,,,,,,,,,,,,,,, 50x154x30 cm,,"Exclusief lichtbron, schakelaar",E27,,Netstroom,,,,," E27, max. 32 watt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 215 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,https://loods5.nl/product/1631/zuiver-tripod-copper-vloerlamp/4225,Zuiver Tripod Copper vloerlamp,"219,-",floor_lights,loods_5,0193-0241-01,Wit, kopere plaat en houte poten,,,"157,0 cm",,,,,,,,,,,,,,,,,,,,, 50x157 cm,,"Exclusief lichtbron, schakelaar",E27,Naar boven en beneden,Netstroom,,,,," E27, spaarlamp max. 25 watt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,https://loods5.nl/product/1612/floorlamp-study/4184,Floorlamp Study,"159,-",floor_lights,loods_5,0193-0227-01,Grijs,metaal,,"59,5 cm","166,0 cm","30,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,," E27, max. 13 Watt CF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180,https://loods5.nl/product/1609/zuiver-floorlamp-tripod-cork/4180,Zuiver Floorlamp Tripod cork,"199,-",floor_lights,loods_5,0193-0224-01,Zwart," metalen frame, kurk kap",,,,,,,,,,,,,,,,,,,,,,,, 50x30x157 cm,,Exclusief lichtbron,E27,,Netstroom,,,,," E27, max. 25 watt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,https://loods5.nl/product/1595/dutchbone-eclipse-vloerlamp/4146,Dutchbone Eclipse vloerlamp,"278,-",floor_lights,loods_5,0193-0212-01,Goud, ijzer met geborsteld messing afwerking,,,"130,0 cm",,,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,,Netstroom,,,,," E27, max. 15 Watt",,,,,,,,,,,,,,,,,,,,,,,,,,,, 183 cm,,,,,,,,,,,,"30,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30x130 cm," 23x2,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,https://loods5.nl/product/1489/drop-tafel-en-vloerlamp/3882,Drop tafel en vloerlamp,"79,95",floor_lights,loods_5,0764-0016-01,"Bruin, Koper","Hout, koper",,"32,0 cm","54,0 cm","32,0 cm",,,,,,,,,,China,,,,,,,,,,,,"Exclusief lichtbron, Dimbaar",E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Ja," Ja, Schakelaar zit op het snoer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,https://loods5.nl/product/1280/bolt-1-arm-vloerlamp/3149,Bolt 1 Arm Vloerlamp,"365,-",floor_lights,loods_5,0293-0162-01,Groen,"Aluminium, staal, metaal",,"30,0 cm","125,0 cm",,,,,,,,,,,Nederland,,,,,,,,,,,,"inclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,https://loods5.nl/product/1274/bolt-2-arm-vloerlamp/3140,Bolt 2 Arm Vloerlamp,"395,-",floor_lights,loods_5,0293-0161-01,Wit,"Aluminium, staal, metaal",,"30,0 cm","125,0 cm","46,0 cm",,,,,,,,,,Nederland,,,,,,,,,,,,"inclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
