product_id,detail_url,title,price,category,competitor,Hoogte armleuning,Afmetingen,Zithoogte,Zitdiepte,Ruimte,Materiaal,Garantie,Merk,Categorie,Productsoort,Herkomst,Productfamilie,Zitbreedte,Ontwerper,Stofsoorten,Dimtechniek,Snoerlengte (in cm),Waterdichtheid,Lichtrichting,Bediening,Dimbaar,Lichtbron,Plafondkapje,Aanbevolen lichtbron,Fitting,Opmerking,Soort lichtbron,Kleurtemperatuur,Energielabel,Stapelbaar tot,Stekker,Productiemethode
56471,https://www.flinders.nl/fabulaliving-tanne-vloerkleed-170x240,Tanne vloerkleed 170x240,859,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,Fabula Living Tanne,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
79532,https://www.flinders.nl/pols-potten-aerial-vloerkleed-170x240,Aerial vloerkleed 170x240,716,rugs,flinders,,(l) 170 x (b) 240 cm,,,Alleen geschikt voor binnen,Wol,1 jaar,Pols Potten,,Pols Potten vloerkleden,Nederland,,,,,,,,,,,,,,,,,,,,,
19524,https://www.flinders.nl/fabula-living-tanne-grijs-wit-vloerkleed,Tanne grijs/wit vloerkleed,859,rugs,flinders,,,,,Alleen geschikt voor binnen,"Katoen, Wol",,Fabula Living,,Fabula Living Vloerkleden,Denemarken,Fabula Living Tanne,,,,,,,,,,,,,,,,,,,,Handgeweven
34729,https://www.flinders.nl/perletta-carpets-limone-200x300,Limone vloerkleed 200x300,1.440,rugs,flinders,,(l) 300 x (b) 200 cm,,,Alleen geschikt voor binnen,"Jute, Katoen, Wol",2 jaar,Perletta,,,Nederland,Perletta Limone,,,,,,,,,,,,,,,,,,,,
76742,https://www.flinders.nl/perletta-roundabout-fine-vloerkleed-300,Roundabout Fine vloerkleed 300,3.294,rugs,flinders,,(Ø) 300 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
17573,https://www.flinders.nl/design-house-stockholm-bjork-vloerkleed-large,Björk vloerkleed 170x240,739,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Leer, Wol",1 jaar,Design House Stockholm,,Design House Stockholm vloerkleden,Zweden,Design House Stockholm Björk,,Lena Bergström,,,,,,,,,,,,,,,,,,
34690,https://www.flinders.nl/perletta-carpets-limone-vloerkleed-170x230,Limone vloerkleed 170x240,979,rugs,flinders,,(l) 240 x (b) 170 cm,,,Alleen geschikt voor binnen,"Jute, Wol",2 jaar,Perletta,,,Nederland,Perletta Limone,,,,,,,,,,,,,,,,,,,,
20118,https://www.flinders.nl/zuiver-pure-vloerkleed-naturel,Pure vloerkleed naturel,499,rugs,flinders,,,,,Alleen geschikt voor binnen,"Sisal (plant), Wol",1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Pure,,,,,,,,,,,,,,,,,,,,
50176,https://www.flinders.nl/zuiver-obi-vloerkleed-200x300,Obi vloerkleed 200x300,369,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,"Polyester (kunststof), Viscose",2 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Obi,,,,,,,,,,,,,,,,,,,,
73916,https://www.flinders.nl/desso-sense-of-marble-vloerkleed-170x240,Sense of Marble vloerkleed 170x240,"481,25",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,,5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Sense of Marble,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
24864,https://www.flinders.nl/moooi-carpets-garden-of-eden-round-netting-vloerkleed,Garden of Eden Round Netting vloerkleed 350,2.948,rugs,flinders,,(Ø) 350.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),2 jaar,Moooi Carpets,,,Nederland,,,Edward van Vliet,,,,,,,,,,,,,,,,,,Machinaalgeweven
34875,https://www.flinders.nl/perletta-carpets-salsa-170x240,Salsa vloerkleed 170x240,963,rugs,flinders,,(l) 230 x (b) 170 cm,,,Alleen geschikt voor binnen,"Jute, Wol",2 jaar,Perletta,,,Nederland,Perletta Salsa,,,,,,,,,,,,,,,,,,,,
76524,https://www.flinders.nl/perletta-pebbles-vloerkleed-200x300,Pebbles vloerkleed 200x300,1.656,rugs,flinders,,(l) 300 x (b) 200 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
76599,https://www.flinders.nl/perletta-pebbles-vloerkleed-170x240,Pebbles vloerkleed 170x240,1.126,rugs,flinders,,(l) 240 x (b) 170 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
28858,https://www.flinders.nl/hay-peas-vloerkleed-140x200,Peas vloerkleed 140 x 200,499,rugs,flinders,,(l) 200.00 x (b) 140.00 cm,,,Alleen geschikt voor binnen,Wol,,Hay,,Hay vloerkleden,Denemarken,Hay Peas,,,,,,,,,,,,,,Let op: de levertijd van Hay vloerkleden is langer dan de standaard levertijd van Hay. Circa 8 weken.,,,,,,
28857,https://www.flinders.nl/hay-peas-vloerkleed-80x200,Peas vloerkleed 80 x 200,275,rugs,flinders,,(l) 200.00 x (b) 80.00 cm,,,Alleen geschikt voor binnen,Wol,,Hay,,Hay vloerkleden,Denemarken,Hay Peas,,,,,,,,,,,,,,Let op: de levertijd van Hay vloerkleden is langer dan de standaard levertijd van Hay. Circa 8 weken.,,,,,,
34638,https://www.flinders.nl/muuto-ply-vloerkleed-85x140,Ply vloerkleed 85x140,219,rugs,flinders,,(l) 140.00 x (b) 85.00 cm,,,Alleen geschikt voor binnen,Wol,2 jaar,Muuto,,Muuto vloerkleden,Denemarken,Muuto Ply,,Margrethe Odgaard,,,,,,,,,,,,,,,,,,
76679,https://www.flinders.nl/perletta-gravel-vloerkleed-200x300,Gravel vloerkleed 200x300,1.788,rugs,flinders,,(l) 300 x (b) 200 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
40083,https://www.flinders.nl/dessoex-2-vloerkleed-200x300-blind-banderen,DessoEX 2 vloerkleed 200x300 blind banderen,"809,70",rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
69636,https://www.flinders.nl/desso-dessoex-5-vloerkleed-200x300-gefestonneerd,DessoEX 5 vloerkleed 200x300 gefestonneerd,"605,70",rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
8451,https://www.flinders.nl/hay-two-ways-vloerkleed,Two Ways vloerkleed,245,rugs,flinders,,,,,Alleen geschikt voor binnen,Papier,,Hay,,Hay vloerkleden,Denemarken,,,,,,,,,,,,,,,Let op: de levertijd van Hay vloerkleden is langer dan de standaard levertijd van Hay. Circa 8 weken.,,,,,,
20121,https://www.flinders.nl/zuiver-pure-vloerkleed-lichtgrijs,Pure vloerkleed lichtgrijs,499,rugs,flinders,,,,,Alleen geschikt voor binnen,Wol,1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Pure,,,,,,,,,,,,,,,,,,,,
40140,https://www.flinders.nl/dessoex-2-vloerkleed-170x240-gefestonneerd,DessoEX 2 vloerkleed 170x240 gefestonneerd,"456,75",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
39163,https://www.flinders.nl/zuiver-magic-vloerkleed-200x290,Magic vloerkleed 200x290,539,rugs,flinders,,(l) 290 x (b) 200 cm,,,Alleen geschikt voor binnen,"Jute, Polyester (kunststof)",1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Magic,,,,,,,,,,,,,,,,,,,,
24876,https://www.flinders.nl/moooi-carpets-obsession-vloerkleed,Obsession vloerkleed 200x300,2.099,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),2 jaar,Moooi Carpets,,,Nederland,,,Marian Bantjes,,,,,,,,,,,,,,,,,,Machinaalgeweven
60536,https://www.flinders.nl/hay-moire-vloerkleed-140x200,Moiré vloerkleed 140x200,289,rugs,flinders,,(l) 200.00 x (b) 140.00 cm,,,Alleen geschikt voor binnen,Wol,2 jaar,Hay,,Hay vloerkleden,Denemarken,,,,,,,,,,,,,,,,,,,,,
61116,https://www.flinders.nl/dutchbone-rugged-vloerkleed-170x240,Rugged vloerkleed 170x240,259,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Katoen, Viscose, Wol",1 jaar,Dutchbone,,Dutchbone vloerkleden,Nederland,Dutchbone Rugged,,,,,,,,,,,,,,,,,,,,
39159,https://www.flinders.nl/zuiver-magic-vloerkleed-160x230,Magic vloerkleed 160x230,349,rugs,flinders,,(l) 230.00 x (b) 160.00 cm,,,Alleen geschikt voor binnen,"Jute, Polyester (kunststof), PP (kunststof)",1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Magic,,,,,,,,,,,,,,,,,,,,
56527,https://www.flinders.nl/fabulaliving-fenris-vloerkleed-250x350,Fenris vloerkleed 250x350,1.779,rugs,flinders,,(l) 350.00 x (b) 250.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
61814,https://www.flinders.nl/fabula-living-loke-vloerkleed-250x350,Loke vloerkleed 250x350,2.199,rugs,flinders,,(b) 250.00 x (h) 350.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
19982,https://www.flinders.nl/muuto-varjo-vloerkleed-170x240,Varjo vloerkleed 170x240,599,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,Wol,2 jaar,Muuto,,Muuto vloerkleden,Denemarken,,,Tina Ratzer,,,,,,,,,,,,,,,,,,
40079,https://www.flinders.nl/dessoex-1-vloerkleed-200x300-blind-banderen,DessoEX 1 vloerkleed 200x300 blind banderen,"809,70",rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
29937,https://www.flinders.nl/andtradition-the-moor-rug-vloerkleed-170x240,The Moor Rug vloerkleed 170x240,1.373,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Viscose, Wol",1 jaar,&tradition,,&Tradition vloerkleden,Denemarken,&Tradition The Moor Rug,,ATWTP,,,,,,,,,,,,,,,,,,
40144,https://www.flinders.nl/dessoex-3-vloerkleed-170x240-gefestonneerd,DessoEX 3 vloerkleed 170x240 gefestonneerd,"456,75",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
76436,https://www.flinders.nl/perletta-boulder-vloerkleed-200x300,Boulder vloerkleed 200x300,2.460,rugs,flinders,,(l) 300 x (b) 200 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
40117,https://www.flinders.nl/dessoex-1-vloerkleed-170x240-blind-banderen,DessoEX 1 vloerkleed 170x240 blind banderen,"607,70",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
69624,https://www.flinders.nl/desso-dessoex-5-vloerkleed-170x240-gefestonneerd,DessoEX 5 vloerkleed 170x240 gefestonneerd,"456,75",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
49613,https://www.flinders.nl/design-house-stockholm-fields-vloerkleed-170x240,Fields vloerkleed 170x240,812,rugs,flinders,,(l) 240 x (b) 170 cm,,,Alleen geschikt voor binnen,"Leer, Wol",2 jaar,Design House Stockholm,,Design House Stockholm vloerkleden,Zweden,Design House Stockholm Fields,,Lena Bergström,,,,,,,,,,,,,,,,,,
40096,https://www.flinders.nl/dessoex-4-vloerkleed-200x300-blind-banderen,DessoEX 4 vloerkleed 200x300 blind banderen,"809,70",rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
50170,https://www.flinders.nl/zuiver-palm-vloerkleed-200x300,Palm vloerkleed 200x300,369,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,"Polyester (kunststof), Viscose",2 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Palm,,,,,,,,,,,,,,,,,,,,
20124,https://www.flinders.nl/zuiver-pure-vloerkleed-donkergrijs,Pure vloerkleed donkergrijs,499,rugs,flinders,,,,,Alleen geschikt voor binnen,Wol,1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Pure,,,,,,,,,,,,,,,,,,,,
19539,https://www.flinders.nl/fabula-living-fenris-naturel-gebroken-wit-vloerkleed,Fenris naturel/gebroken wit vloerkleed,749,rugs,flinders,,,,,Alleen geschikt voor binnen,"Katoen, Wol",,Fabula Living,,Fabula Living Vloerkleden,Denemarken,Fabula Living Fenris,,,,,,,,,,,,,,,,,,,,Handgeweven
24867,https://www.flinders.nl/moooi-carpets-garden-of-eden-rectangle-netting-vloerkleed,Garden of Eden Rectangle vloerkleed 200x300,2.099,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),2 jaar,Moooi Carpets,,,Nederland,,,Edward van Vliet,,,,,,,,,,,,,,,,,,Machinaalgeweven
60824,https://www.flinders.nl/design-house-stockholm-basket-vloerkleed-185x240,Basket vloerkleed 185x240,1.313,rugs,flinders,,(b) 185.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Design House Stockholm,,Design House Stockholm vloerkleden,Zweden,Design House Stockholm Basket,,Lena Bergström,,,,,,,,,,,,,,,,,,
76959,https://www.flinders.nl/puik-iso-vloerkleed-142x200,Iso vloerkleed 142x200,"699,95",rugs,flinders,,(l) 200 x (b) 142 cm,,,Alleen geschikt voor binnen,Wol,1 jaar,Puik,,,Nederland,,,Ontwerpduo,,,,,,,,,,,,,,,,,,
30037,https://www.flinders.nl/zuiver-nepal-vloerkleed-160x235,Nepal vloerkleed 160x235,299,rugs,flinders,,(l) 235.00 x (b) 160.00 cm,,,Alleen geschikt voor binnen,PP (kunststof),1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Nepal,,,,,,,,,,,,,,,,,,,,
31879,https://www.flinders.nl/moooi-carpets-garden-of-eden-round-netting-vloerkleed-250,Garden of Eden Round Netting vloerkleed 250,2.498,rugs,flinders,,(Ø) 250.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),2 jaar,Moooi Carpets,,,Nederland,,,Edward van Vliet,,,,,,,,,,,,,,,,,,Machinaalgeweven
40122,https://www.flinders.nl/dessoex-2-vloerkleed-170x240-blind-banderen,DessoEX 2 vloerkleed 170x240 blind banderen,"607,70",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
47331,https://www.flinders.nl/normann-copenhagen-confetti-vloerkleed-300x400,Confetti vloerkleed 300x400,2.415,rugs,flinders,,(l) 400.00 x (b) 300.00 cm,,,Alleen geschikt voor binnen,Bamboe,2 jaar,Normann Copenhagen,,Normann Copenhagen vloerkleden,Denemarken,Normann Copenhagen Confetti,,Britt Bonnesen,,,,,,,,,,,,,,,,,,
56511,https://www.flinders.nl/fabulaliving-gjall-vloerkleed-200x300,Gjall vloerkleed 200x300,1.699,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,"Katoen, Viscose",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
76601,https://www.flinders.nl/perletta-safari-vloerkleed-200x300,Safari vloerkleed 200x300,1.380,rugs,flinders,,(l) 300 x (b) 200 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
19415,https://www.flinders.nl/tom-dixon-stripe-round-vloerkleed,Stripe Round vloerkleed 200,1.633,rugs,flinders,,(Ø) 200.00 cm,,,Alleen geschikt voor binnen,Wol,2 jaar,Tom Dixon,,Tom Dixon vloerkleden,Verenigd Koninkrijk,,,Tom Dixon,,,,,,,,,,,,,,,,,,
35459,https://www.flinders.nl/moooi-carpets-dutch-sky-vloerkleed-300x400,Dutch Sky vloerkleed 300x400,2.798,rugs,flinders,,(l) 400.00 x (b) 300.00 cm,,,Alleen geschikt voor binnen,"PA (kunststof), Vilt",2 jaar,Moooi Carpets,,,Nederland,,,Edward van Vliet,,,,,,,,,,,,,,,,,,Machinaalgeweven
40109,https://www.flinders.nl/dessoex-3-vloerkleed-200x300-gefestonneerd,DessoEX 3 vloerkleed 200x300 gefestonneerd,"605,70",rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
56462,https://www.flinders.nl/fabulaliving-tanne-vloerkleed-140x200,Tanne vloerkleed 140x200,599,rugs,flinders,,(l) 200.00 x (b) 140.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,Fabula Living Tanne,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
56555,https://www.flinders.nl/fabulaliving-erica-vloerkleed-250x350,Erica vloerkleed 250x350,1.779,rugs,flinders,,(l) 350.00 x (b) 250.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Lisbet Friis,,,,,,,,,,,,,,,,,,Handgeweven
61747,https://www.flinders.nl/fabula-living-loke-vloerkleed-170x240,Loke vloerkleed 170x240,959,rugs,flinders,,(b) 170.00 x (h) 240.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
61762,https://www.flinders.nl/fabula-living-loke-vloerkleed-200x300-,Loke vloerkleed 200x300,1.399,rugs,flinders,,(b) 200.00 x (h) 300.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
69630,https://www.flinders.nl/desso-dessoex-5-vloerkleed-170x240-blind-banderen,DessoEX 5 vloerkleed 170x240 blind banderen,"607,70",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
76471,https://www.flinders.nl/perletta-boulder-vloerkleed-170x240,Boulder vloerkleed 170x240,1.673,rugs,flinders,,(l) 240 x (b) 170 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
19533,https://www.flinders.nl/fabula-living-gimle-zwart-gebroken-wit-vloerkleed,Gimle zwart/gebroken wit vloerkleed,749,rugs,flinders,,,,,Alleen geschikt voor binnen,"Katoen, Wol",,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,,,,,,,,,,,,,,,,,,,Handgeweven
17566,https://www.flinders.nl/design-house-stockholm-bjork-vloerkleed-medium,Björk vloerkleed 80x250,302,rugs,flinders,,(l) 250 x (b) 80 cm,,,Alleen geschikt voor binnen,"Leer, Wol",1 jaar,Design House Stockholm,,Design House Stockholm vloerkleden,Zweden,Design House Stockholm Björk,,Lena Bergström,,,,,,,,,,,,,,,,,,
58454,https://www.flinders.nl/moooi-carpets-garden-of-eden-round-netting-350-wol,Garden of Eden Round Netting vloerkleed 350 wol,3.799,rugs,flinders,,(Ø) 350.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),2 jaar,Moooi Carpets,,,Nederland,,,Edward van Vliet,,,,,,,,,,,,,,,,,,Machinaalgeweven
59217,https://www.flinders.nl/zuiver-miller-vloerkleed-170x240,Miller vloerkleed 170x240,599,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Jute, Katoen, Wol",1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,,,,,,,,,,,,,,,,,,,,,
76640,https://www.flinders.nl/perletta-safari-vloerkleed-170x240,Safari vloerkleed 170x240,938,rugs,flinders,,(l) 240 x (b) 170 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
76709,https://www.flinders.nl/perletta-gravel-vloerkleed-170x240,Gravel vloerkleed 170x240,1.216,rugs,flinders,,(l) 240 x (b) 170 cm,,,Alleen geschikt voor binnen,"Jute, Wol",,Perletta,,,,,,,,,,,,,,,,,,,,,,,,
40088,https://www.flinders.nl/dessoex-3-vloerkleed-200x300-blind-banderen,DessoEX 3 vloerkleed 200x300 blind banderen,"809,70",rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
47325,https://www.flinders.nl/normann-copenhagen-confetti-vloerkleed-200x300,Confetti vloerkleed 200x300,1.210,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,Bamboe,2 jaar,Normann Copenhagen,,Normann Copenhagen vloerkleden,Denemarken,Normann Copenhagen Confetti,,Britt Bonnesen,,,,,,,,,,,,,,,,,,
56474,https://www.flinders.nl/fabulaliving-tanne-vloerkleed-200x300,Tanne vloerkleed 200x300,1.249,rugs,flinders,,(l) 300 x (b) 200 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,Fabula Living Tanne,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
40126,https://www.flinders.nl/dessoex-3-vloerkleed-170x240-blind-banderen,DessoEX 3 vloerkleed 170x240 blind banderen,"607,70",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
60560,https://www.flinders.nl/hay-raw-no-2-vloerkleed-140x200,Raw No 2 vloerkleed 140x200,429,rugs,flinders,,,,,Alleen geschikt voor binnen,"Katoen, Wol",2 jaar,Hay,,Hay vloerkleden,Denemarken,Hay Raw,,,,,,,,,,,,,,,,,,,,
39984,https://www.flinders.nl/carl-hansen-nup003-woodlines-vloerkleed-170x240,NUP003 Woodlines vloerkleed 170x240,1.835,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Carl Hansen & Son,,,Denemarken,,,Naja Utzon Popov,,,,,,,,,,,,,,,,,,
40131,https://www.flinders.nl/dessoex-4-vloerkleed-170x240-blind-banderen,DessoEX 4 vloerkleed 170x240 blind banderen,"607,70",rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,PA (kunststof),5 jaar op slijtage en poolverankering,Desso,,,Nederland,Desso Desso&EX,,,,,,,,,,,,,,,,,,,,Machinaalgeweven
43465,https://www.flinders.nl/hay-raw-vloerkleed-170x240,Raw vloerkleed 170x240,719,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",2 jaar,Hay,,Hay vloerkleden,Denemarken,Hay Raw,,,,,,,,,,,,,,,,,,,,
51109,https://www.flinders.nl/zuiver-malva-vloerkleed-170x240,Malva vloerkleed 170x240,599,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Zuiver,,Zuiver vloerkleden,Nederland,Zuiver Malva,,,,,,,,,,,,,,,,,,,,
61111,https://www.flinders.nl/dutchbone-kasba-vloerkleed-170x240,Kasba vloerkleed 170x240,439,rugs,flinders,,(l) 240.00 x (b) 170.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Dutchbone,,Dutchbone vloerkleden,Nederland,,,,,,,,,,,,,,,,,,,,,
61255,https://www.flinders.nl/dutchbone-caruso-vloerkleed-200x300,Caruso vloerkleed 200x300,799,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,"Katoen, Wol",1 jaar,Dutchbone,,Dutchbone vloerkleden,Nederland,,,,,,,,,,,,,,,,,,,,,
56503,https://www.flinders.nl/fabulaliving-gjall-vloerkleed-160x230,Gjall vloerkleed 160x230,1.049,rugs,flinders,,(l) 230.00 x (b) 160.00 cm,,,Alleen geschikt voor binnen,"Katoen, Viscose",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Jens Landberg Schrøder,,,,,,,,,,,,,,,,,,Handgeweven
56920,https://www.flinders.nl/massimo-bamboo-vloerkleed-200x300,Bamboo vloerkleed 200x300,1.690,rugs,flinders,,(b) 200.00 x (d) 300.00 cm,,,Alleen geschikt voor binnen,Bamboe,1 jaar,Massimo,,Massimo vloerkleden,Denemarken,Massimo Bamboo,,,,,,,,,,,,,,,,,,,,Handgeweven
56536,https://www.flinders.nl/fabulaliving-primula-vloerkleed-200x300,Primula vloerkleed 200x300,1.469,rugs,flinders,,(l) 300.00 x (b) 200.00 cm,,,Alleen geschikt voor binnen,"Canvas, Wol",1 jaar,Fabula Living,,Fabula Living Vloerkleden,Denemarken,,,Lisbet Friis,,,,,,,,,,,,,,,,,,Handgeweven
62870,https://www.flinders.nl/hkliving-extra-overdyed-vloerkleed-180x280,Extra Overdyed vloerkleed 180x280,799,rugs,flinders,,(l) 280.00 x (b) 180.00 cm,,,Alleen geschikt voor binnen,Wol,1 jaar,HKliving,,HKliving vloerkleden,Nederland,,,,,,,,,,,,,,,,,,,,,
