product_id,detail_url,category,competitor,sales_price,original_price,Lichtbron,Hoogte,Breedte,Diepte,Kleur,Kap ,Hoogte Armleuning,Stof,Poten,Stoeldiepte,Zitdiepte,Stoelhoogte,Zithoogte,Zitting,Lengte,Bovendeel,Oppervlakte,Onderstel,Rughoogte,Diepte chaise longue,Zitdiepte chaise longue,Breedte: 238 cm Rygh›jde,Opmerking,Zitcomfort,Breedte armleuning,Diepte chaiselong,Zitdiepte/chaiselong,Diepte open einde,Zitdiepte open einde,Breedte armleuningen,Rygh›jde,Breedte chaiselong,Afmetingen uitgeklapt,Afmetingen Matras,Matras,Afmetingen uitegeklapt,Materialen matras,Bekleding,Armsteun,Afmetingen matras,Diepte: 96,Breedte 3 pers. deel,Breedte 2 pers. deel,Zitdiepte/chaise longue,Breedte 3 pers. met chaise.,Breedte 2 pers. Deel,Diepte Open End,Zitdiepte incl Open End,Breedte 3 pers.,Breedte 2 pers. deel met chaise,Breedte 2 « pers. deel,Breedte 2 pers. del,Breedte 2« pers. deel,Breedte 3 pers. met chais.,Kap,Kap,Kap Ø,Diameter,Productinformatie,Land van herkomst,Boog Hoogte,Voet ,Voet,Kuip
01-012-42_8134669,https://www.bolia.com/nl-nl/producten/01-012-42_8134669,sofa_beds,bolia,2.162,2.883,,,207 cm,96 cm,Grey,,,Baize - Stof,,,60 cm,,40 cm,,,,,Zwart,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7430422,https://www.bolia.com/nl-nl/producten/01-012-42_7430422,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Multi Grey,,,London - Stof,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7431398,https://www.bolia.com/nl-nl/producten/01-012-42_7431398,sofa_beds,bolia,2.752,3.670,,,207 cm,96 cm,Steel Grey,,,Ritz - Stof,,,60 cm,,40 cm,,,,,Zwart,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_10878877,https://www.bolia.com/nl-nl/producten/01-054-66_10878877,sofa_beds,bolia,3.343,4.458,,,195 cm,94 cm,Burgundy,,,London - Stof,Geolied eiken,,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_10931500,https://www.bolia.com/nl-nl/producten/01-054-66_10931500,sofa_beds,bolia,3.538,4.718,,,195 cm,94 cm,Blue,,,Novel - Stof,Witgeolied eiken,,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_6964502,https://www.bolia.com/nl-nl/producten/01-302-35_6964502,sofa_beds,bolia,2.781,3.708,,,211 cm,92 cm,Dark Grey,,,London - Stof,12 cm zwartgebeitst eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_10931468,https://www.bolia.com/nl-nl/producten/01-054-65_10931468,sofa_beds,bolia,2.669,3.559,,,195 cm,94 cm,Antracit,,,Fawn - Stof,"Geolied walnoot
",,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_12435944,https://www.bolia.com/nl-nl/producten/01-054-65_12435944,sofa_beds,bolia,3.538,4.718,,,195 cm,94 cm,Light Grey,,,Bergo - Stof,"Geolied walnoot
",,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_6906086,https://www.bolia.com/nl-nl/producten/01-054-65_6906086,sofa_beds,bolia,3.915,5.221,,,195 cm,94 cm,Dark Grey,,,Laine - Stof,"Geolied walnoot
",,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_10741793,https://www.bolia.com/nl-nl/producten/01-302-36_10741793,sofa_beds,bolia,4.248,5.665,,,211 cm,92 cm,Dark Brown,,,Quattro Traceable - Leer,12 cm geolied eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Dons-Dons,,,,,,,,,211 x 230 cm,182x153x6 cm,Koudschuim en bekleding in polyester en Coolmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_12234785,https://www.bolia.com/nl-nl/producten/01-302-35_12234785,sofa_beds,bolia,2.753,3.671,,,211 cm,92 cm,Light Grey,,,Bergo - Stof,12 cm geolied walnoot,,57cm,,44 cm,,,,,,77 cm,,,,,Dons-Dons,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_10878842,https://www.bolia.com/nl-nl/producten/01-012-42_10878842,sofa_beds,bolia,3.177,4.237,,,207 cm,96 cm,Black,,,Austin - Leer,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_10934449,https://www.bolia.com/nl-nl/producten/01-302-36_10934449,sofa_beds,bolia,2.616,3.489,,,211 cm,92 cm,Antracit,,,Fawn - Stof,12 cm zwartgebeitst eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,182x153x6 cm,Koudschuim en bekleding in polyester en Coolmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-10_10605981,https://www.bolia.com/nl-nl/producten/01-076-10_10605981,sofa_beds,bolia,689,919,,86 cm,215 cm,6 cm,Light Grey,,,Fawn - Stof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_10878784,https://www.bolia.com/nl-nl/producten/01-012-42_10878784,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Grey,,,Memory - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7431273,https://www.bolia.com/nl-nl/producten/01-012-42_7431273,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Steel Grey Melange,,,Devide - Stof,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7430198,https://www.bolia.com/nl-nl/producten/01-012-42_7430198,sofa_beds,bolia,2.162,2.883,,,207 cm,96 cm,Mint,,,Nantes - Stof,,,60 cm,,40 cm,,,,,Zwart,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_10878854,https://www.bolia.com/nl-nl/producten/01-012-42_10878854,sofa_beds,bolia,3.177,4.237,,,207 cm,96 cm,Brown,,,Austin - Leer,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_12435928,https://www.bolia.com/nl-nl/producten/01-054-66_12435928,sofa_beds,bolia,3.538,4.718,,,195 cm,94 cm,Beige,,,Bergo - Stof,"Geolied walnoot
",,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_10741985,https://www.bolia.com/nl-nl/producten/01-302-35_10741985,sofa_beds,bolia,3.477,4.636,,,211 cm,92 cm,Red,,,Quattro Traceable - Leer,12 cm geolied walnoot,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_6902760,https://www.bolia.com/nl-nl/producten/01-012-42_6902760,sofa_beds,bolia,2.257,3.010,,,207 cm,96 cm,Grey,,,Nantes - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-01_12224336,https://www.bolia.com/nl-nl/producten/01-076-01_12224336,sofa_beds,bolia,2.412,3.217,,,215 cm,107 cm,Beige,,,Bergo - Stof,,,75 cm,,42 cm,,,,,,86 cm,,,,,,,,,,,,,,,,Koud schuim,207 x 215 cm,,,,100x200x21 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_10878878,https://www.bolia.com/nl-nl/producten/01-012-42_10878878,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Burgundy,,,London - Stof,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-10_6369662,https://www.bolia.com/nl-nl/producten/01-076-10_6369662,sofa_beds,bolia,1.071,1.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_12435904,https://www.bolia.com/nl-nl/producten/01-054-66_12435904,sofa_beds,bolia,3.343,4.458,,,195 cm,94 cm,Brown,,,Axus - Stof,"Geolied walnoot
",,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_12884080,https://www.bolia.com/nl-nl/producten/01-302-35_12884080,sofa_beds,bolia,2.781,3.708,,,211 cm,92 cm,Rose Melange,,,Qual - Stof,12 cm geolied walnoot,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_8134652,https://www.bolia.com/nl-nl/producten/01-012-42_8134652,sofa_beds,bolia,2.257,3.010,,,207 cm,96 cm,Dark Grey,,,Baize - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-053-05_12224531,https://www.bolia.com/nl-nl/producten/01-053-05_12224531,sofa_beds,bolia,2.373,3.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_6965295,https://www.bolia.com/nl-nl/producten/01-302-35_6965295,sofa_beds,bolia,2.781,3.708,,,211 cm,92 cm,Dark Petrol,,,Devide - Stof,12 cm roestvrij staal,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_6960754,https://www.bolia.com/nl-nl/producten/01-302-36_6960754,sofa_beds,bolia,3.324,4.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-05_1757529,https://www.bolia.com/nl-nl/producten/01-076-05_1757529,sofa_beds,bolia,1.364,1.819,,,200 cm,100 cm,Dark Grey,,,London - Stof,,,100 cm,,42 cm,,,,,,,,,,,,,,,,,,,,,,Koud schuim,200 x 200 cm,,,,100x200x21 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_10934259,https://www.bolia.com/nl-nl/producten/01-302-36_10934259,sofa_beds,bolia,2.808,3.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_6956408,https://www.bolia.com/nl-nl/producten/01-302-35_6956408,sofa_beds,bolia,2.970,3.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-01_7787369,https://www.bolia.com/nl-nl/producten/01-076-01_7787369,sofa_beds,bolia,2.660,3.547,,,215 cm,107 cm,Light Brown,,,Pure - Stof,,,75 cm,,42 cm,,,,,,86 cm,,,,,,,,,,,,,,,,Koud schuim,207 x 215 cm,,,,100x200x21 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_10931521,https://www.bolia.com/nl-nl/producten/01-054-65_10931521,sofa_beds,bolia,4.888,6.518,,,195 cm,94 cm,Grey,,,Austin - Leer,Witgeolied eiken,,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_8134664,https://www.bolia.com/nl-nl/producten/01-012-42_8134664,sofa_beds,bolia,2.162,2.883,,,207 cm,96 cm,Dust Green,,,Baize - Stof,,,60 cm,,40 cm,,,,,Zwart,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7427169,https://www.bolia.com/nl-nl/producten/01-012-42_7427169,sofa_beds,bolia,2.257,3.010,,,207 cm,96 cm,Brown,,,Ferb - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-10_61,https://www.bolia.com/nl-nl/producten/01-076-10_61,sofa_beds,bolia,749,999,,86 cm,215 cm,6 cm,Antracit,,,Nantes - Stof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7430213,https://www.bolia.com/nl-nl/producten/01-012-42_7430213,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Mint,,,London - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-053-01_10611607,https://www.bolia.com/nl-nl/producten/01-053-01_10611607,sofa_beds,bolia,2.116,2.822,,,133 cm,92 cm,Burgundy,,,London - Stof,,,57 cm,,45 cm,,,,,,82 cm,,,,,,,,,,,,,,,,Koud schuim,215 x 133 cm,,,,198x80x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_8134633,https://www.bolia.com/nl-nl/producten/01-012-42_8134633,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Stone Grey,,,Qual - Stof,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-053-05_7782226,https://www.bolia.com/nl-nl/producten/01-053-05_7782226,sofa_beds,bolia,2.373,3.164,,,190 cm,92 cm,Light Grey,,,Baize - Stof,,,57 cm,,45 cm,,,,,,82 cm,,,,,,,,,,,,,,,,Koud schuim,215 x 190 cm,,,,198x140x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_6906435,https://www.bolia.com/nl-nl/producten/01-054-65_6906435,sofa_beds,bolia,3.343,4.458,,,195 cm,94 cm,Grey Melange,,,Qual - Stof,"Geolied walnoot
",,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_10581639,https://www.bolia.com/nl-nl/producten/01-054-66_10581639,sofa_beds,bolia,3.343,4.458,,,195 cm,94 cm,Sand,,,Pure - Stof,Zwartgebeitst eiken,,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7429970,https://www.bolia.com/nl-nl/producten/01-012-42_7429970,sofa_beds,bolia,2.162,2.883,,,207 cm,96 cm,Light Grey,,,Nantes - Stof,,,60 cm,,40 cm,,,,,Zwart,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-05_6369382,https://www.bolia.com/nl-nl/producten/01-076-05_6369382,sofa_beds,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-053-05_12883142,https://www.bolia.com/nl-nl/producten/01-053-05_12883142,sofa_beds,bolia,2.546,3.395,,,190 cm,92 cm,Rose mel,,,Qual - Stof,,,57 cm,,45 cm,,,,,,82 cm,,,,,,,,,,,,,,,,Koud schuim,215 x 190 cm,,,,198x140x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_10878817,https://www.bolia.com/nl-nl/producten/01-054-65_10878817,sofa_beds,bolia,3.538,4.718,,,195 cm,94 cm,Blue,,,Novel - Stof,Geolied eiken,,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_10742022,https://www.bolia.com/nl-nl/producten/01-302-35_10742022,sofa_beds,bolia,3.477,4.636,,,211 cm,92 cm,Nougat,,,Quattro Traceable - Leer,12 cm zwartgebeitst eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_12438509,https://www.bolia.com/nl-nl/producten/01-012-42_12438509,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Dark Grey,,,Axus - Stof,,,60 cm,,40 cm,,,,,Witgeolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_10934812,https://www.bolia.com/nl-nl/producten/01-302-36_10934812,sofa_beds,bolia,3.324,4.433,,,211 cm,92 cm,Light Grey,,,Memory - Stof,12 cm geolied walnoot,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,182x153x6 cm,Koudschuim en bekleding in polyester en Coolmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-053-05_7782322,https://www.bolia.com/nl-nl/producten/01-053-05_7782322,sofa_beds,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_6906618,https://www.bolia.com/nl-nl/producten/01-054-65_6906618,sofa_beds,bolia,3.915,5.221,,,195 cm,94 cm,Grey,,,Laine - Stof,Zwartgebeitst eiken,,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_6907320,https://www.bolia.com/nl-nl/producten/01-054-65_6907320,sofa_beds,bolia,3.035,4.047,,,195 cm,94 cm,Light Grey,,,Ferb - Stof,Witgeolied eiken,,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_6969146,https://www.bolia.com/nl-nl/producten/01-302-35_6969146,sofa_beds,bolia,2.781,3.708,,,211 cm,92 cm,Grey Melange,,,Qual - Stof,12 cm witgeolied eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_10741875,https://www.bolia.com/nl-nl/producten/01-302-36_10741875,sofa_beds,bolia,4.248,5.665,,,211 cm,92 cm,Ice,,,Quattro Traceable - Leer,12 cm geolied walnoot,,57cm,,44 cm,,,,,,77 cm,,,,,Dons-Dons,,,,,,,,,211 x 230 cm,182x153x6 cm,Koudschuim en bekleding in polyester en Coolmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_12247006,https://www.bolia.com/nl-nl/producten/01-054-66_12247006,sofa_beds,bolia,3.538,4.718,,,195 cm,94 cm,Dark green,,,Novel - Stof,Geolied eiken,,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_12228882,https://www.bolia.com/nl-nl/producten/01-302-36_12228882,sofa_beds,bolia,3.477,4.637,,,211 cm,92 cm,Bordeaux,,,Novel - Stof,12 cm geolied eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,182x153x6 cm,Koudschuim en bekleding in polyester en Coolmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_10931473,https://www.bolia.com/nl-nl/producten/01-054-66_10931473,sofa_beds,bolia,2.541,3.389,,,195 cm,94 cm,Grey,,,Fawn - Stof,Witgeolied eiken,,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_10878823,https://www.bolia.com/nl-nl/producten/01-012-42_10878823,sofa_beds,bolia,2.587,3.450,,,207 cm,96 cm,Green,,,Novel - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_12231159,https://www.bolia.com/nl-nl/producten/01-302-35_12231159,sofa_beds,bolia,2.781,3.708,,,211 cm,92 cm,Dark Grey,,,Axus - Stof,12 cm zwartgebeitst eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-054-66_10878841,https://www.bolia.com/nl-nl/producten/01-054-66_10878841,sofa_beds,bolia,4.888,6.518,,,195 cm,94 cm,Black,,,Austin - Leer,Geolied eiken,,59 cm,,46 cm,,,,,,81 cm,,,,,,,,,,,,,,,,,238 x 195 cm,Veren,100% katoen,,198x153x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_10878835,https://www.bolia.com/nl-nl/producten/01-012-42_10878835,sofa_beds,bolia,2.587,3.450,,,207 cm,96 cm,Light Blue,,,Novel - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Schuim-Schuim,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_9862369,https://www.bolia.com/nl-nl/producten/01-054-65_9862369,sofa_beds,bolia,3.343,4.458,,,195 cm,94 cm,Sand,,,Pure - Stof,Geolied eiken,,59 cm,,46 cm,,,,,,87 cm,,,,,,,,,,,,,,,,198x153x14 cm,238 x 195 cm,Veren,100% katoen,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7430403,https://www.bolia.com/nl-nl/producten/01-012-42_7430403,sofa_beds,bolia,2.422,3.230,,,207 cm,96 cm,Multi Grey,,,London - Stof,,,60 cm,,40 cm,,,,,Geolied eiken,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-012-42_7429622,https://www.bolia.com/nl-nl/producten/01-012-42_7429622,sofa_beds,bolia,2.752,3.670,,,207 cm,96 cm,Light Blue,,,Laine - Stof,,,60 cm,,40 cm,,,,,Zwart,70 cm,,,,De kussens in dons moeten regelmatig opgeklopt worden,Dons-Dons,,,,,,,,,,,Opblaasbare matras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-65_6907988,https://www.bolia.com/nl-nl/producten/01-054-65_6907988,sofa_beds,bolia,3.343,4.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-35_10934852,https://www.bolia.com/nl-nl/producten/01-302-35_10934852,sofa_beds,bolia,2.925,3.901,,,211 cm,92 cm,Beige,,,Novel - Stof,12 cm geolied walnoot,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,,Koudschuim Matras en bekleding in 100% polyester,,,,,182x153x6 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-302-36_10741863,https://www.bolia.com/nl-nl/producten/01-302-36_10741863,sofa_beds,bolia,4.050,5.401,,,211 cm,92 cm,Grey,,,Quattro Traceable - Leer,12 cm geolied eiken,,57cm,,44 cm,,,,,,77 cm,,,,,Schuim-Schuim,,,,,,,,,211 x 230 cm,182x153x6 cm,Koudschuim en bekleding in polyester en Coolmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-053-01_10594480,https://www.bolia.com/nl-nl/producten/01-053-01_10594480,sofa_beds,bolia,1.716,2.288,,,133 cm,92 cm,Grey,,,Hazel - Stof,,,57 cm,,45 cm,,,,,,82 cm,,,,,,,,,,,,,,,,Koud schuim,215 x 133 cm,,,,198x80x14 cm,,,,,,,,,,,,,,,,,,,,,,,,
01-076-05_74,https://www.bolia.com/nl-nl/producten/01-076-05_74,sofa_beds,bolia,1.364,1.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-076-01_5127005,https://www.bolia.com/nl-nl/producten/01-076-01_5127005,sofa_beds,bolia,2.660,3.547,,,215 cm,107 cm,Light Green Melange,,,Devide - Stof,,,75 cm,,42 cm,,,,,,86 cm,,,,,,,,,,,,,,,,Koud schuim,207 x 215 cm,,,,100x200x21 cm,,,,,,,,,,,,,,,,,,,,,,,,
